"Dataset","Preprocessing","Var_Selection","PLS_Method","ncomp","R2","RMSE","MAE"
"Dataset 3 with Ref 1","EMSC","sMC","nipals",5,-766.824409475687,45.4102737102266,40.3448690554413
"Dataset 3 with Ref 1","EMSC","sMC","kernelpls",6,-1740.80302983025,50.5697800389709,40.5544706858517
"Dataset 3 with Ref 1","EMSC","sMC","widekernelpls",11,-895.779896672735,51.0332125362444,44.9329926780116
"Dataset 3 with Ref 1","EMSC","UVE","simpls",3,-18.2063304628087,5.77798296795999,4.98722072830958
"Dataset 3 with Ref 1","EMSC","UVE","nipals",3,-21.4093681097993,5.6148414496071,4.91132052416783
"Dataset 3 with Ref 1","EMSC","UVE","kernelpls",9,-6.15559854624414,4.39781844231753,3.86597031366239
"Dataset 3 with Ref 1","EMSC","UVE","widekernelpls",8,-12.5953457513634,6.61513999358199,5.68447848523738
"Dataset 3 with Ref 1","EMSC","GA","simpls",1,-694.369086150045,41.6637571346789,35.8994833064815
"Dataset 3 with Ref 1","EMSC","GA","nipals",10,-690.583687113648,30.0206038826591,23.9745961905649
"Dataset 3 with Ref 1","EMSC","GA","kernelpls",8,-2486.2429541532,34.2476158854624,29.2329665953039
"Dataset 3 with Ref 1","EMSC","GA","widekernelpls",1,-254.206661860347,24.5696357168188,21.386895138355
"Dataset 3 with Ref 1","RNV","None","simpls",2,-2.37625380890536,2.90699129595036,2.19455883801922
"Dataset 3 with Ref 1","RNV","None","nipals",2,-316933.917695552,944.741954905203,583.152632118606
"Dataset 3 with Ref 1","RNV","None","kernelpls",2,-4.78553605101819,3.54831382602926,2.68433282174923
"Dataset 3 with Ref 1","RNV","None","widekernelpls",1,-5.38117890603192,4.12177952008405,2.98384553658848
"Dataset 3 with Ref 1","RNV","VIP","simpls",2,0.0754668878693855,1.69481047222841,1.06970761655864
"Dataset 3 with Ref 1","RNV","VIP","nipals",2,-238768.843909418,838.502968954587,515.02764874049
"Dataset 3 with Ref 1","RNV","VIP","kernelpls",2,0.106532568062445,1.58368521855725,1.04918593823059
"Dataset 3 with Ref 1","RNV","VIP","widekernelpls",2,0.0933403993145649,1.67489228337739,1.0683805636582
"Dataset 3 with Ref 1","RNV","SR","simpls",7,0.10334593277587,1.699445887909,1.10149342866422
"Dataset 3 with Ref 1","RNV","SR","nipals",3,-45861.3036175301,381.849454711974,208.391330970703
"Dataset 3 with Ref 1","RNV","SR","kernelpls",1,0.102947130291904,1.6843759367159,1.10106376048429
"Dataset 3 with Ref 1","RNV","SR","widekernelpls",3,0.110793665297959,1.70186763951763,1.04696338175927
"Dataset 3 with Ref 1","RNV","sMC","simpls",2,-4.35430277007226,3.50253413451323,2.6126106475975
"Dataset 3 with Ref 1","RNV","sMC","nipals",2,-278507.533918211,864.489538382152,549.054849046741
"Dataset 3 with Ref 1","RNV","sMC","kernelpls",3,-9.05576955245767,3.90838975102097,2.83910519886449
"Dataset 3 with Ref 1","RNV","sMC","widekernelpls",7,-6.92874369019772,4.61623596757424,3.36988082572099
"Dataset 3 with Ref 1","RNV","UVE","simpls",2,-0.00328917463223701,1.81847161256407,1.13257914106526
"Dataset 3 with Ref 1","RNV","UVE","nipals",3,-114528.455835873,598.712357855687,386.424120357756
"Dataset 3 with Ref 1","RNV","UVE","kernelpls",3,-0.167370911035545,1.86015787472488,1.1716354049899
"Dataset 3 with Ref 1","RNV","UVE","widekernelpls",2,-0.470381212112815,1.90756942955773,1.2487695565599
"Dataset 3 with Ref 1","RNV","GA","simpls",2,-4.36458179120491,2.87103671002186,2.21896785858462
"Dataset 3 with Ref 1","RNV","GA","nipals",5,-33699.4133147294,300.239795523691,183.218295726724
"Dataset 3 with Ref 1","RNV","GA","kernelpls",2,-0.791565992587636,2.09163737229241,1.60714421025157
"Dataset 3 with Ref 1","RNV","GA","widekernelpls",2,-0.476108185137767,2.07384776983023,1.54434224308623
"Dataset 3 with Ref 2","Raw","None","simpls",2,0.0511405124875375,1.66071005973866,1.04058982216447
"Dataset 3 with Ref 2","Raw","None","nipals",2,-0.412256449364669,1.91073897610844,1.23342333472098
"Dataset 3 with Ref 2","Raw","None","kernelpls",2,-0.263680695048901,1.75707325555502,1.10906398041833
"Dataset 3 with Ref 2","Raw","None","widekernelpls",2,-0.0418865026585088,1.8584831373672,1.12853360717602
"Dataset 3 with Ref 2","Raw","VIP","simpls",2,0.17233715675666,1.62584196626534,0.925829780707881
"Dataset 3 with Ref 2","Raw","VIP","nipals",2,0.00401860338758848,1.76123558425413,1.02823665216881
"Dataset 3 with Ref 2","Raw","VIP","kernelpls",2,0.148382042033326,1.63092740858165,0.942814707685207
"Dataset 3 with Ref 2","Raw","VIP","widekernelpls",2,0.168427735000732,1.63935092165242,0.918673983667305
"Dataset 3 with Ref 2","Raw","SR","simpls",2,0.0689630105872057,1.68655487954954,1.07044717710338
"Dataset 3 with Ref 2","Raw","SR","nipals",2,-0.801079094273526,1.85280680835943,1.15367098753415
"Dataset 3 with Ref 2","Raw","SR","kernelpls",2,0.123964944909742,1.71185428434947,1.05399639577083
"Dataset 3 with Ref 2","Raw","SR","widekernelpls",2,0.0224062568071647,1.78809907546201,1.06533083296914
"Dataset 3 with Ref 2","Raw","sMC","simpls",2,-0.0540399303451294,1.68889329765724,1.05261797339904
"Dataset 3 with Ref 2","Raw","sMC","nipals",9,-0.214271155913999,1.88227883571576,1.16202888535334
"Dataset 3 with Ref 2","Raw","sMC","kernelpls",2,-0.0116962124021666,1.75786166666756,1.08629232523474
"Dataset 3 with Ref 2","Raw","sMC","widekernelpls",3,0.123614418676766,1.70690955013723,1.05571793538253
"Dataset 3 with Ref 2","Raw","UVE","simpls",5,0.10513136759922,1.56586572427424,0.933425009979597
"Dataset 3 with Ref 2","Raw","UVE","nipals",6,0.0269360635318402,1.73933419666226,0.971935117361405
"Dataset 3 with Ref 2","Raw","UVE","kernelpls",5,-0.0633286080601287,1.649076222006,0.952503035208245
"Dataset 3 with Ref 2","Raw","UVE","widekernelpls",5,0.100470340989352,1.6496099612342,0.963103817160469
"Dataset 3 with Ref 2","Raw","GA","simpls",6,-0.0299541098191066,1.71153756693051,1.06226381262399
"Dataset 3 with Ref 2","Raw","GA","nipals",16,0.0900019714620202,1.70425595844567,1.0251173410508
"Dataset 3 with Ref 2","Raw","GA","kernelpls",3,-0.126455490355174,1.71400644595352,1.0073208416097
"Dataset 3 with Ref 2","Raw","GA","widekernelpls",4,0.0262684119918605,1.75953312254822,1.02478168357858
"Dataset 3 with Ref 2","SNV","None","simpls",7,-3.61677977161842,2.66367961353853,2.11723214088719
"Dataset 3 with Ref 2","SNV","None","nipals",1,-2.36940960396624,2.95956749354357,2.3098197930885
"Dataset 3 with Ref 2","SNV","None","kernelpls",5,-2.12593869416625,2.75175020961415,2.21783835961612
"Dataset 3 with Ref 2","SNV","None","widekernelpls",4,-1.77346954373758,2.57080245837805,2.00316992711943
"Dataset 3 with Ref 2","SNV","VIP","simpls",1,-6.84734706827647,3.3774270359737,2.44090111557491
"Dataset 3 with Ref 2","SNV","VIP","nipals",1,-4.10613186375751,3.13785383584512,2.44091651520313
"Dataset 3 with Ref 2","SNV","VIP","kernelpls",4,-1.93622318594721,2.55572208916155,1.99730246034583
"Dataset 3 with Ref 2","SNV","VIP","widekernelpls",4,-3.08414635052438,3.14571369510281,2.35552181868398
"Dataset 3 with Ref 2","SNV","SR","simpls",4,-1.67573006117891,2.74096077991005,2.0620200958092
"Dataset 3 with Ref 2","SNV","SR","nipals",1,-1.55882463047742,2.75098811285075,2.06695739625476
"Dataset 3 with Ref 2","SNV","SR","kernelpls",4,-1.2658377345463,2.45369513365915,1.8259548230757
"Dataset 3 with Ref 2","SNV","SR","widekernelpls",1,-1.26275465078582,2.62286004318059,1.94503041512494
"Dataset 3 with Ref 2","SNV","sMC","simpls",3,-1.16023484268975,2.58823052479838,1.91490643481847
"Dataset 3 with Ref 2","SNV","sMC","nipals",1,-2.860116280279,3.14848873482282,2.33614843913953
"Dataset 3 with Ref 2","SNV","sMC","kernelpls",5,-3.52353158635057,3.26264845304719,2.55348259625979
"Dataset 3 with Ref 2","SNV","sMC","widekernelpls",5,-1.67701084819973,2.45539252519586,1.87978291586665
"Dataset 3 with Ref 2","SNV","UVE","simpls",2,-11.3984712609998,3.64756630931931,2.90952069876733
"Dataset 3 with Ref 2","SNV","UVE","nipals",1,-8.7582258107908,2.77353356956815,2.08616255668583
"Dataset 3 with Ref 2","SNV","UVE","kernelpls",1,-7.15961055644795,3.56365004020314,2.80890291707861
"Dataset 3 with Ref 2","SNV","UVE","widekernelpls",4,-1.9665272942064,3.0689672817811,2.49263649143096
"Dataset 3 with Ref 2","SNV","GA","simpls",1,-2.99062843691445,3.19682507449039,2.45387963610568
"Dataset 3 with Ref 2","SNV","GA","nipals",1,-2.21017362913583,2.89473912991294,2.30031585712445
"Dataset 3 with Ref 2","SNV","GA","kernelpls",4,-24.8234701052867,3.91414344084553,2.92346339734992
"Dataset 3 with Ref 2","SNV","GA","widekernelpls",3,-1.72158519012194,2.85629570011321,2.22155250164259
"Dataset 3 with Ref 2","1st_Der","None","simpls",2,-0.0222717258278409,1.61649718568505,0.979362819215728
"Dataset 3 with Ref 2","1st_Der","None","nipals",19,0.00991828965155475,1.79160876102537,1.06185258371006
"Dataset 3 with Ref 2","1st_Der","None","kernelpls",2,0.0895003911640957,1.66870675429199,0.991510813837257
"Dataset 3 with Ref 2","1st_Der","None","widekernelpls",2,0.131122481342737,1.62480207628642,0.96161006770521
"Dataset 3 with Ref 2","1st_Der","VIP","simpls",2,0.0246566294087444,1.69858655176142,0.986639384718558
"Dataset 3 with Ref 2","1st_Der","VIP","nipals",17,0.0592950175506856,1.71631986851534,0.968847504210103
"Dataset 3 with Ref 2","1st_Der","VIP","kernelpls",5,0.00315523374894928,1.64836317852121,0.972344507901706
"Dataset 3 with Ref 2","1st_Der","VIP","widekernelpls",2,0.137671065591639,1.63348973900384,0.942317338325471
"Dataset 3 with Ref 2","1st_Der","SR","simpls",2,0.12719633910314,1.65718923073069,0.989933306437024
"Dataset 3 with Ref 2","1st_Der","SR","nipals",20,0.0405421284637999,1.75372945638276,1.02414660952299
"Dataset 3 with Ref 2","1st_Der","SR","kernelpls",2,0.027093899418934,1.67730746019303,1.02342406619165
"Dataset 3 with Ref 2","1st_Der","SR","widekernelpls",2,0.0408602923715066,1.76439961120473,1.05734909290907
"Dataset 3 with Ref 2","1st_Der","sMC","simpls",2,0.169893060866005,1.66125268219142,0.97722129144929
"Dataset 3 with Ref 2","1st_Der","sMC","nipals",20,0.0811111693869186,1.71343749508571,1.00347880468383
"Dataset 3 with Ref 2","1st_Der","sMC","kernelpls",2,0.163371129403133,1.6370097107,0.953001614610268
"Dataset 3 with Ref 2","1st_Der","sMC","widekernelpls",2,-0.121852032508917,1.86307199408114,1.12554286833461
"Dataset 3 with Ref 2","1st_Der","UVE","simpls",3,0.133499296224997,1.54287961685256,0.932069742375263
"Dataset 3 with Ref 2","1st_Der","UVE","nipals",3,0.0823135930747272,1.73721247354846,0.996945723621743
"Dataset 3 with Ref 2","1st_Der","UVE","kernelpls",3,0.185001401171125,1.60905611468687,0.915768731284425
"Dataset 3 with Ref 2","1st_Der","UVE","widekernelpls",3,0.0551308214213127,1.74041655290913,0.996144541260424
"Dataset 3 with Ref 2","1st_Der","GA","simpls",2,0.0403259272725398,1.60632027214459,0.945310113287738
"Dataset 3 with Ref 2","1st_Der","GA","nipals",17,-0.0622738783626902,1.70311307020696,0.985616017859747
"Dataset 3 with Ref 2","1st_Der","GA","kernelpls",2,0.203099261473494,1.62708894138431,0.881562474715754
"Dataset 3 with Ref 2","1st_Der","GA","widekernelpls",2,0.204192958518858,1.57623351265381,0.883249576733767
"Dataset 3 with Ref 2","2nd_Der","None","simpls",2,0.151780086478816,1.65777311150697,0.961066299239531
"Dataset 3 with Ref 2","2nd_Der","None","nipals",20,0.0675221584749732,1.68450147632501,0.975653140033642
"Dataset 3 with Ref 2","2nd_Der","None","kernelpls",2,0.165458038631188,1.67251276682013,0.92093845221636
"Dataset 3 with Ref 2","2nd_Der","None","widekernelpls",2,0.0893364583562715,1.67883078240474,0.965188365823913
"Dataset 3 with Ref 2","2nd_Der","VIP","simpls",1,0.0896519208932769,1.61917958394159,0.933392734769838
"Dataset 3 with Ref 2","2nd_Der","VIP","nipals",16,0.0643962287550734,1.76296897218202,1.00146324272181
"Dataset 3 with Ref 2","2nd_Der","VIP","kernelpls",2,0.0932388841004138,1.65118776916943,0.959047526868321
"Dataset 3 with Ref 2","2nd_Der","VIP","widekernelpls",2,-0.261788220156157,1.74411227445931,1.0074838282153
"Dataset 3 with Ref 2","2nd_Der","SR","simpls",2,0.149175166205941,1.63591065812001,0.898533817080702
"Dataset 3 with Ref 2","2nd_Der","SR","nipals",16,0.0392621251813038,1.72940285677355,0.991218365709223
"Dataset 3 with Ref 2","2nd_Der","SR","kernelpls",3,0.189162925108466,1.64547670523245,0.933606861342347
"Dataset 3 with Ref 2","2nd_Der","SR","widekernelpls",3,0.0394719423751145,1.67414787033078,0.939324785277016
"Dataset 3 with Ref 2","2nd_Der","sMC","simpls",2,0.0858388903080181,1.6568575468593,0.93633954437085
"Dataset 3 with Ref 2","2nd_Der","sMC","nipals",14,0.027515299586023,1.7773633932658,0.996857818432634
"Dataset 3 with Ref 2","2nd_Der","sMC","kernelpls",2,-0.0126904895752342,1.58299587323963,0.909380241350646
"Dataset 3 with Ref 2","2nd_Der","sMC","widekernelpls",4,0.201065542067003,1.6248657685645,0.901788579143677
"Dataset 3 with Ref 2","2nd_Der","UVE","simpls",1,0.175177118810961,1.63748580928105,0.947727920046031
"Dataset 3 with Ref 2","2nd_Der","UVE","nipals",11,-0.0698535769795277,1.72201862113464,1.03141755583585
"Dataset 3 with Ref 2","2nd_Der","UVE","kernelpls",1,0.188546568202186,1.63997457491876,0.910363113094046
"Dataset 3 with Ref 2","2nd_Der","UVE","widekernelpls",4,0.199404173740097,1.61525966484663,0.943098814331003
"Dataset 3 with Ref 2","2nd_Der","GA","simpls",3,0.0764544344676258,1.5855781081063,0.922907645534281
"Dataset 3 with Ref 2","2nd_Der","GA","nipals",15,-0.0414694405480566,1.69596117505405,0.972847280854499
"Dataset 3 with Ref 2","2nd_Der","GA","kernelpls",2,0.188061206001324,1.63848602665165,0.933810386241414
"Dataset 3 with Ref 2","2nd_Der","GA","widekernelpls",3,0.176352915377512,1.59707728113096,0.905091877529186
"Dataset 3 with Ref 2","EMSC","None","simpls",5,0.278713266244021,1.49189290303211,0.89582118767823
"Dataset 3 with Ref 2","EMSC","None","nipals",5,-0.0217798977869768,1.72322266122566,0.971992679611174
"Dataset 3 with Ref 2","EMSC","None","kernelpls",4,0.265879923973912,1.56030118988648,0.927790428159936
"Dataset 3 with Ref 2","EMSC","None","widekernelpls",4,0.218418415956988,1.50070347820083,0.899818346862413
"Dataset 3 with Ref 2","EMSC","VIP","simpls",8,-5444.09209666539,93.2357067365018,62.2650806028326
"Dataset 3 with Ref 2","EMSC","VIP","nipals",1,-2806.00092329461,90.9987811384443,58.1353573486554
"Dataset 3 with Ref 2","EMSC","VIP","kernelpls",10,-2244.27492943394,66.0795580603098,47.5498226001528
"Dataset 3 with Ref 2","EMSC","VIP","widekernelpls",8,-2470.89106106834,78.0458957384986,54.5171692223985
"Dataset 3 with Ref 2","EMSC","SR","simpls",4,-20.6820599998788,6.61013662018562,4.19696823724559
"Dataset 3 with Ref 2","EMSC","SR","nipals",4,-21.1040529517975,6.97776338118658,4.69487488691187
"Dataset 3 with Ref 2","EMSC","SR","kernelpls",1,-14.8223637437825,6.9856178027291,4.64801251585951
"Dataset 3 with Ref 2","EMSC","SR","widekernelpls",1,-20.058080216017,6.87670521143798,4.44501844158728
"Dataset 3 with Ref 2","EMSC","sMC","simpls",3,-931.813556185993,51.7617478147388,40.3919207298216
"Dataset 3 with Ref 2","EMSC","sMC","nipals",5,-1135.54648756321,57.3507534124419,46.0591973867899
"Dataset 3 with Ref 2","EMSC","sMC","kernelpls",20,-1562.9388696809,36.5180588295475,31.2608717866746
"Dataset 3 with Ref 2","EMSC","sMC","widekernelpls",11,-525.82131097877,32.3764526038054,27.2271054924653
"Dataset 3 with Ref 2","EMSC","UVE","simpls",6,-38.1746544812693,10.7687768780612,7.11909463328237
"Dataset 3 with Ref 2","EMSC","UVE","nipals",2,-81.6353836478767,11.4464528112189,7.61775658786247
"Dataset 3 with Ref 2","EMSC","UVE","kernelpls",3,-58.5531107616531,11.4805847718905,7.44835638945273
"Dataset 3 with Ref 2","EMSC","UVE","widekernelpls",7,-44.1993824698309,11.6904226278091,7.49808513623484
"Dataset 3 with Ref 2","EMSC","GA","simpls",3,-799.059323739841,37.6495005091546,29.8578761720907
"Dataset 3 with Ref 2","EMSC","GA","nipals",14,-392.840724849266,30.4664664582334,24.2317960662589
"Dataset 3 with Ref 2","EMSC","GA","kernelpls",14,-1325.37864821497,41.6418563152398,33.2479352439897
"Dataset 3 with Ref 2","EMSC","GA","widekernelpls",10,-248.849421148713,25.245223614038,22.0678095131661
"Dataset 3 with Ref 2","RNV","None","simpls",2,-2.55929900227883,2.82521221338859,1.92905502120603
"Dataset 3 with Ref 2","RNV","None","nipals",2,-250518.402929377,824.520398365662,568.237538127855
"Dataset 3 with Ref 2","RNV","None","kernelpls",2,-2.38851764816287,2.68678765271489,1.87289792477283
"Dataset 3 with Ref 2","RNV","None","widekernelpls",2,-1.82679487122315,2.78002988087437,1.90283932610872
"Dataset 3 with Ref 2","RNV","VIP","simpls",2,0.00166890262617185,1.72949512057474,0.978920539347545
"Dataset 3 with Ref 2","RNV","VIP","nipals",2,-187835.142021734,712.706213775991,464.160390674384
"Dataset 3 with Ref 2","RNV","VIP","kernelpls",2,0.0396803165301046,1.64806502237052,0.928785915001577
"Dataset 3 with Ref 2","RNV","VIP","widekernelpls",2,0.0552360515749496,1.68686001961302,0.974910995149294
"Dataset 3 with Ref 2","RNV","SR","simpls",2,-2.01885550908627,3.03231509585986,2.17841350674487
"Dataset 3 with Ref 2","RNV","SR","nipals",5,-217730.418831848,827.989951701292,549.347995069507
"Dataset 3 with Ref 2","RNV","SR","kernelpls",2,-1.6039186372602,2.7033376544319,1.8925729842721
"Dataset 3 with Ref 2","RNV","SR","widekernelpls",2,-0.872613234399739,2.39196582405103,1.70078914868539
"Dataset 3 with Ref 2","RNV","sMC","simpls",2,-2.79928541877228,3.12136388476252,2.17825408750647
"Dataset 3 with Ref 2","RNV","sMC","nipals",2,-226779.546445866,758.180770198085,511.813345080669
"Dataset 3 with Ref 2","RNV","sMC","kernelpls",3,-10.8259214243704,3.9919168363333,2.79684531664889
"Dataset 3 with Ref 2","RNV","sMC","widekernelpls",5,-3.89778699501542,3.87906112490159,2.63726554628493
"Dataset 3 with Ref 2","RNV","UVE","simpls",2,-5.77456853560739,3.78980301927306,2.6421526106689
"Dataset 3 with Ref 2","RNV","UVE","nipals",5,-128827.202588157,623.950138904769,410.902593389196
"Dataset 3 with Ref 2","RNV","UVE","kernelpls",1,-8.25547413330002,4.4733637817316,3.24457731702684
"Dataset 3 with Ref 2","RNV","UVE","widekernelpls",2,-6.44775588096547,4.53267351530874,3.16852296743506
"Dataset 3 with Ref 2","RNV","GA","simpls",6,-7.61388854169791,4.33798961679017,3.45431268515063
"Dataset 3 with Ref 2","RNV","GA","nipals",2,-33156.8118953006,282.365991330596,186.563094225056
"Dataset 3 with Ref 2","RNV","GA","kernelpls",2,-6.98247484610205,3.77254073265375,3.02440634553284
"Dataset 3 with Ref 2","RNV","GA","widekernelpls",1,-7.71741248678242,4.64640887226899,3.33446922787563
"Dataset 3 with Ref 3","Raw","None","simpls",2,0.378418385258015,0.15882029869931,0.113195729533139
"Dataset 3 with Ref 3","Raw","None","nipals",2,-19.6069086691045,0.94250184364517,0.72866621664321
"Dataset 3 with Ref 3","Raw","None","kernelpls",3,0.409498775926929,0.159485611427986,0.115420143082094
"Dataset 3 with Ref 3","Raw","None","widekernelpls",3,0.344956304300152,0.166330896210615,0.117990251537658
"Dataset 3 with Ref 3","Raw","VIP","simpls",3,0.463107129945449,0.152843022376674,0.111074055410158
"Dataset 3 with Ref 3","Raw","VIP","nipals",2,-17.0109454879859,0.870937313080594,0.675672006795637
"Dataset 3 with Ref 3","Raw","VIP","kernelpls",3,0.382424681650249,0.159806127568263,0.115962483256881
"Dataset 3 with Ref 3","Raw","VIP","widekernelpls",3,0.396339170797939,0.161831884380868,0.112608431100652
"Dataset 3 with Ref 3","Raw","SR","simpls",5,0.323309302859729,0.167929502715939,0.119914882337896
"Dataset 3 with Ref 3","Raw","SR","nipals",3,-6.6118941928174,0.501894785085192,0.386528650107426
"Dataset 3 with Ref 3","Raw","SR","kernelpls",5,0.363268221997361,0.166706633989164,0.117609891125716
"Dataset 3 with Ref 3","Raw","SR","widekernelpls",1,0.318020675277973,0.171794541533975,0.123370536828286
"Dataset 3 with Ref 3","Raw","sMC","simpls",2,0.431794932687547,0.154387406306546,0.110908065646834
"Dataset 3 with Ref 3","Raw","sMC","nipals",2,-18.9124938120453,0.917847904855463,0.707276855434821
"Dataset 3 with Ref 3","Raw","sMC","kernelpls",4,0.439297415331738,0.153189111630801,0.111263531136308
"Dataset 3 with Ref 3","Raw","sMC","widekernelpls",3,0.443720894995307,0.15489448879948,0.108286338729748
"Dataset 3 with Ref 3","Raw","UVE","simpls",5,0.386086554885494,0.160329389407386,0.115107141008356
"Dataset 3 with Ref 3","Raw","UVE","nipals",9,-15.5153202870528,0.794044566877954,0.615694670435656
"Dataset 3 with Ref 3","Raw","UVE","kernelpls",3,0.433624706779654,0.155384391179622,0.109075764977443
"Dataset 3 with Ref 3","Raw","UVE","widekernelpls",5,0.356158306438148,0.161699684091384,0.116624577980681
"Dataset 3 with Ref 3","Raw","GA","simpls",3,0.434536336347898,0.154973113220238,0.111024294572996
"Dataset 3 with Ref 3","Raw","GA","nipals",2,-2.48357295931634,0.364909233965494,0.274636218367271
"Dataset 3 with Ref 3","Raw","GA","kernelpls",2,0.435153234818783,0.151219578304633,0.108831170083529
"Dataset 3 with Ref 3","Raw","GA","widekernelpls",3,0.399559194003273,0.158179308857477,0.112428152608927
"Dataset 3 with Ref 3","SNV","None","simpls",4,-2.53314293140844,0.379167132267771,0.341156402344967
"Dataset 3 with Ref 3","SNV","None","nipals",1,-73.0824195865439,1.74200157672729,1.14807987644086
"Dataset 3 with Ref 3","SNV","None","kernelpls",6,-2.23017127106824,0.367891496365744,0.319854978341349
"Dataset 3 with Ref 3","SNV","None","widekernelpls",12,-2.98460340306224,0.367872531318749,0.331768632392166
"Dataset 3 with Ref 3","SNV","VIP","simpls",2,-1.05502720456745,0.287616317383915,0.240155477287217
"Dataset 3 with Ref 3","SNV","VIP","nipals",1,-69.9835523025091,1.66787431949041,1.0659152300734
"Dataset 3 with Ref 3","SNV","VIP","kernelpls",4,-0.988084831833336,0.266519724787228,0.209551327874488
"Dataset 3 with Ref 3","SNV","VIP","widekernelpls",11,-1.21807289040186,0.298141646338103,0.251475077438732
"Dataset 3 with Ref 3","SNV","SR","simpls",8,-5.95323279698034,0.518013481222823,0.470296171030796
"Dataset 3 with Ref 3","SNV","SR","nipals",1,-48.2533269899957,1.45058697678709,0.984252749515156
"Dataset 3 with Ref 3","SNV","SR","kernelpls",8,-5.89677910309563,0.520963289963236,0.483637354528498
"Dataset 3 with Ref 3","SNV","SR","widekernelpls",9,-5.91948749883138,0.530491668901791,0.486838439517885
"Dataset 3 with Ref 3","SNV","sMC","simpls",4,-2.31689935233382,0.372098514628733,0.344511665621263
"Dataset 3 with Ref 3","SNV","sMC","nipals",1,-71.6599288191406,1.72843318864245,1.13400991510396
"Dataset 3 with Ref 3","SNV","sMC","kernelpls",7,-2.0944098416871,0.349445084463802,0.314115685833509
"Dataset 3 with Ref 3","SNV","sMC","widekernelpls",5,-2.31493709458452,0.357187398091962,0.330727099087327
"Dataset 3 with Ref 3","SNV","UVE","simpls",3,-1.54837271664985,0.306810020824445,0.268448555768247
"Dataset 3 with Ref 3","SNV","UVE","nipals",1,-40.5975197062907,1.32773548201083,0.876000430874384
"Dataset 3 with Ref 3","SNV","UVE","kernelpls",8,-2.22365033972868,0.323372786312523,0.287827767497857
"Dataset 3 with Ref 3","SNV","UVE","widekernelpls",5,-1.50379216381645,0.320842532742487,0.288732979861312
"Dataset 3 with Ref 3","SNV","GA","simpls",4,-2.1601232317468,0.354105576430646,0.325036683187064
"Dataset 3 with Ref 3","SNV","GA","nipals",1,-7.8227906230874,0.591297863701717,0.468582563881106
"Dataset 3 with Ref 3","SNV","GA","kernelpls",16,-2.52058470070938,0.347366445805112,0.305024098736341
"Dataset 3 with Ref 3","SNV","GA","widekernelpls",2,-2.31700043757832,0.352085075990319,0.309353113840809
"Dataset 3 with Ref 3","1st_Der","None","simpls",2,0.427475203385764,0.155418794954477,0.11163749994348
"Dataset 3 with Ref 3","1st_Der","None","nipals",3,0.327660956722628,0.169123727031974,0.117866554997353
"Dataset 3 with Ref 3","1st_Der","None","kernelpls",2,0.390440998195901,0.161891894287554,0.114705680028987
"Dataset 3 with Ref 3","1st_Der","None","widekernelpls",2,0.250661994955249,0.173656308792115,0.122827290124939
"Dataset 3 with Ref 3","1st_Der","VIP","simpls",2,0.308453662189631,0.172503788259146,0.124195815789496
"Dataset 3 with Ref 3","1st_Der","VIP","nipals",17,0.400256144547086,0.161719961500236,0.113897147050987
"Dataset 3 with Ref 3","1st_Der","VIP","kernelpls",2,0.359898890666083,0.159969249931286,0.116050616374632
"Dataset 3 with Ref 3","1st_Der","VIP","widekernelpls",2,0.372126153525465,0.162515348922226,0.114524440897488
"Dataset 3 with Ref 3","1st_Der","SR","simpls",2,0.411567595147659,0.157431620339155,0.11218255005572
"Dataset 3 with Ref 3","1st_Der","SR","nipals",18,0.404229300716875,0.161943495407892,0.11667227122089
"Dataset 3 with Ref 3","1st_Der","SR","kernelpls",1,0.418449019122114,0.155922931639469,0.114166632105255
"Dataset 3 with Ref 3","1st_Der","SR","widekernelpls",1,0.398571451768728,0.15909800682515,0.114054605276553
"Dataset 3 with Ref 3","1st_Der","sMC","simpls",2,0.405914237366067,0.160158399418739,0.112635407009975
"Dataset 3 with Ref 3","1st_Der","sMC","nipals",7,0.401380666852463,0.158989885613028,0.113216543045783
"Dataset 3 with Ref 3","1st_Der","sMC","kernelpls",2,0.287601082171839,0.172095699428481,0.123198011350983
"Dataset 3 with Ref 3","1st_Der","sMC","widekernelpls",3,0.339014542862544,0.167814800466923,0.117802155978066
"Dataset 3 with Ref 3","1st_Der","UVE","simpls",2,0.400009495730575,0.158851571187849,0.114513004705666
"Dataset 3 with Ref 3","1st_Der","UVE","nipals",2,0.34361351929546,0.168763305832621,0.12070853943613
"Dataset 3 with Ref 3","1st_Der","UVE","kernelpls",2,0.44278065314402,0.156061721173442,0.111505573885366
"Dataset 3 with Ref 3","1st_Der","UVE","widekernelpls",2,0.432163760301078,0.156167458669669,0.111071312651908
"Dataset 3 with Ref 3","1st_Der","GA","simpls",2,0.437698985052556,0.153714003242788,0.110799994905329
"Dataset 3 with Ref 3","1st_Der","GA","nipals",12,0.333279192801152,0.168409848303866,0.122288798177799
"Dataset 3 with Ref 3","1st_Der","GA","kernelpls",2,0.431167569788236,0.156906646931062,0.111411182509514
"Dataset 3 with Ref 3","1st_Der","GA","widekernelpls",2,0.445118686784093,0.152033980829173,0.108556110563906
"Dataset 3 with Ref 3","2nd_Der","None","simpls",2,0.4518925664515,0.154304377732405,0.107925502146644
"Dataset 3 with Ref 3","2nd_Der","None","nipals",16,0.330767958801579,0.169993548732619,0.122548985937674
